id,source_id,quality_score,rewritten
WEB8-005-1145,WEB8-005,0.0000,yes
WEB8-005-1146,WEB8-005,0.0000,yes
WEB8-005-1147,WEB8-005,0.0000,yes
WEB8-005-1148,WEB8-005,0.0000,yes
WEB8-005-1149,WEB8-005,0.0000,yes
WEB8-005-1150,WEB8-005,0.0000,yes
WEB8-005-1151,WEB8-005,0.0000,yes
WEB8-005-1152,WEB8-005,0.0000,yes
WEB8-005-1153,WEB8-005,0.0000,yes
WEB8-005-1154,WEB8-005,0.0000,yes
WEB8-005-1155,WEB8-005,0.0000,yes
WEB8-005-1156,WEB8-005,0.0000,yes
WEB8-005-1157,WEB8-005,0.0000,yes
WEB8-005-1158,WEB8-005,0.0000,yes
WEB8-005-1159,WEB8-005,0.0000,yes
WEB8-005-1160,WEB8-005,0.0000,yes
WEB8-005-1161,WEB8-005,0.0000,yes
WEB8-005-1162,WEB8-005,0.0000,yes
WEB8-005-1163,WEB8-005,0.0000,yes
WEB8-005-1164,WEB8-005,0.0000,yes
WEB8-006-001,WEB8-006,0.0000,yes
WEB8-006-002,WEB8-006,0.0000,yes
WEB8-006-003,WEB8-006,0.0000,yes
WEB8-006-004,WEB8-006,0.0000,yes
WEB8-006-005,WEB8-006,0.0000,yes
WEB8-006-006,WEB8-006,0.0000,yes
WEB8-006-007,WEB8-006,0.0000,yes
WEB8-006-008,WEB8-006,0.0000,yes
WEB8-006-009,WEB8-006,0.0000,yes
WEB8-006-010,WEB8-006,0.0000,yes
WEB8-006-011,WEB8-006,0.0000,yes
WEB8-006-012,WEB8-006,0.0000,yes
WEB8-006-013,WEB8-006,0.0000,yes
WEB8-006-014,WEB8-006,0.0000,yes
WEB8-006-015,WEB8-006,0.0000,yes
WEB8-006-016,WEB8-006,0.0000,yes
WEB8-006-017,WEB8-006,0.0000,yes
WEB8-006-018,WEB8-006,0.0000,yes
WEB8-006-019,WEB8-006,0.0000,yes
WEB8-006-020,WEB8-006,0.0000,yes
WEB8-006-021,WEB8-006,0.0000,yes
WEB8-006-022,WEB8-006,0.0000,yes
WEB8-006-023,WEB8-006,0.0000,yes
WEB8-006-024,WEB8-006,0.0000,yes
WEB8-006-025,WEB8-006,0.0000,yes
WEB8-006-026,WEB8-006,0.0000,yes
WEB8-006-027,WEB8-006,0.0000,yes
WEB8-006-028,WEB8-006,0.0000,yes
WEB8-006-029,WEB8-006,0.0000,yes
WEB8-006-030,WEB8-006,0.0000,yes
WEB8-006-031,WEB8-006,0.0000,yes
WEB8-006-032,WEB8-006,0.0000,yes
WEB8-006-033,WEB8-006,0.0000,yes
WEB8-006-034,WEB8-006,0.0000,yes
WEB8-006-035,WEB8-006,0.0000,yes
WEB8-006-036,WEB8-006,0.0000,yes
WEB8-006-037,WEB8-006,0.0000,yes
WEB8-006-038,WEB8-006,0.0000,yes
WEB8-006-039,WEB8-006,0.0000,yes
WEB8-006-040,WEB8-006,0.0000,yes
WEB8-006-041,WEB8-006,0.0000,yes
WEB8-006-042,WEB8-006,0.0000,yes
WEB8-006-043,WEB8-006,0.0000,yes
WEB8-006-044,WEB8-006,0.0000,yes
WEB8-006-045,WEB8-006,0.0000,yes
WEB8-006-046,WEB8-006,0.0000,yes
WEB8-006-047,WEB8-006,0.0000,yes
WEB8-006-048,WEB8-006,0.0000,yes
WEB8-006-049,WEB8-006,0.0000,yes
WEB8-006-050,WEB8-006,0.0000,yes
WEB8-006-051,WEB8-006,0.0000,yes
WEB8-006-052,WEB8-006,0.0000,yes
WEB8-006-053,WEB8-006,0.0000,yes
WEB8-006-054,WEB8-006,0.0000,yes
WEB8-006-055,WEB8-006,0.0000,yes
WEB8-006-056,WEB8-006,0.0000,yes
WEB8-006-057,WEB8-006,0.0000,yes
WEB8-006-058,WEB8-006,0.0000,yes
WEB8-006-059,WEB8-006,0.0000,yes
WEB8-006-060,WEB8-006,0.0000,yes
WEB8-006-061,WEB8-006,0.0000,yes
WEB8-006-062,WEB8-006,0.0000,yes
WEB8-006-063,WEB8-006,0.0000,yes
WEB8-006-064,WEB8-006,0.0000,yes
WEB8-006-065,WEB8-006,0.0000,yes
WEB8-006-066,WEB8-006,0.0000,yes
WEB8-006-067,WEB8-006,0.0000,yes
WEB8-006-068,WEB8-006,0.0000,yes
WEB8-006-069,WEB8-006,0.0000,yes
WEB8-006-070,WEB8-006,0.0000,yes
WEB8-006-071,WEB8-006,0.0000,yes
WEB8-006-072,WEB8-006,0.0000,yes
WEB8-006-073,WEB8-006,0.0000,yes
WEB8-006-074,WEB8-006,0.0000,yes
WEB8-006-075,WEB8-006,0.0000,yes
WEB8-006-076,WEB8-006,0.0000,yes
WEB8-006-077,WEB8-006,0.0000,yes
WEB8-006-078,WEB8-006,0.0000,yes
WEB8-006-079,WEB8-006,0.0000,yes
WEB8-006-080,WEB8-006,0.0000,yes
WEB8-006-081,WEB8-006,0.0000,yes
WEB8-006-082,WEB8-006,0.0000,yes
WEB8-006-083,WEB8-006,0.0000,yes
WEB8-006-084,WEB8-006,0.0000,yes
WEB8-006-085,WEB8-006,0.0000,yes
WEB8-006-086,WEB8-006,0.0000,yes
WEB8-006-087,WEB8-006,0.0000,yes
WEB8-006-088,WEB8-006,0.0000,yes
WEB8-006-089,WEB8-006,0.0000,yes
WEB8-006-090,WEB8-006,0.0000,yes
WEB8-006-091,WEB8-006,0.0000,yes
WEB8-006-092,WEB8-006,0.0000,yes
WEB8-006-093,WEB8-006,0.0000,yes
WEB8-006-094,WEB8-006,0.0000,yes
WEB8-006-095,WEB8-006,0.0000,yes
WEB8-006-096,WEB8-006,0.0000,yes
WEB8-006-097,WEB8-006,0.0000,yes
WEB8-006-098,WEB8-006,0.0000,yes
WEB8-006-099,WEB8-006,0.0000,yes
WEB8-006-100,WEB8-006,0.0000,yes
WEB8-006-101,WEB8-006,0.0000,yes
WEB8-006-102,WEB8-006,0.0000,yes
WEB8-006-103,WEB8-006,0.0000,yes
WEB8-006-104,WEB8-006,0.0000,yes
WEB8-006-105,WEB8-006,0.0000,yes
WEB8-006-106,WEB8-006,0.0000,yes
WEB8-006-107,WEB8-006,0.0000,yes
WEB8-006-108,WEB8-006,0.0000,yes
WEB8-006-109,WEB8-006,0.0000,yes
WEB8-006-110,WEB8-006,0.0000,yes
WEB8-006-111,WEB8-006,0.0000,yes
WEB8-006-112,WEB8-006,0.0000,yes
WEB8-006-113,WEB8-006,0.0000,yes
WEB8-006-114,WEB8-006,0.0000,yes
WEB8-006-115,WEB8-006,0.0000,yes
WEB8-006-116,WEB8-006,0.0000,yes
WEB8-006-117,WEB8-006,0.0000,yes
WEB8-006-118,WEB8-006,0.0000,yes
WEB8-006-119,WEB8-006,0.0000,yes
WEB8-006-120,WEB8-006,0.0000,yes
WEB8-006-121,WEB8-006,0.0000,yes
WEB8-006-122,WEB8-006,0.0000,yes
WEB8-006-123,WEB8-006,0.0000,yes
WEB8-006-124,WEB8-006,0.0000,yes
WEB8-006-125,WEB8-006,0.0000,yes
WEB8-006-126,WEB8-006,0.0000,yes
WEB8-006-127,WEB8-006,0.0000,yes
WEB8-006-128,WEB8-006,0.0000,yes
WEB8-006-129,WEB8-006,0.0000,yes
WEB8-006-130,WEB8-006,0.0000,yes
WEB8-006-131,WEB8-006,0.0000,yes
WEB8-006-132,WEB8-006,0.0000,yes
WEB8-006-133,WEB8-006,0.0000,yes
WEB8-006-134,WEB8-006,0.0000,yes
WEB8-006-135,WEB8-006,0.0000,yes
WEB8-006-136,WEB8-006,0.0000,yes
WEB8-006-137,WEB8-006,0.0000,yes
WEB8-006-138,WEB8-006,0.0000,yes
WEB8-006-139,WEB8-006,0.0000,yes
WEB8-006-140,WEB8-006,0.0000,yes
WEB8-006-141,WEB8-006,0.0000,yes
WEB8-006-142,WEB8-006,0.0000,yes
WEB8-006-143,WEB8-006,0.0000,yes
WEB8-006-144,WEB8-006,0.0000,yes
WEB8-006-145,WEB8-006,0.0000,yes
WEB8-006-146,WEB8-006,0.0000,yes
WEB8-006-147,WEB8-006,0.0000,yes
WEB8-006-148,WEB8-006,0.0000,yes
WEB8-006-149,WEB8-006,0.0000,yes
WEB8-006-150,WEB8-006,0.0000,yes
WEB8-006-151,WEB8-006,0.0000,yes
WEB8-006-152,WEB8-006,0.0000,yes
WEB8-006-153,WEB8-006,0.0000,yes
WEB8-006-154,WEB8-006,0.0000,yes
WEB8-006-155,WEB8-006,0.0000,yes
WEB8-006-156,WEB8-006,0.0000,yes
WEB8-006-157,WEB8-006,0.0000,yes
WEB8-006-158,WEB8-006,0.0000,yes
WEB8-006-159,WEB8-006,0.0000,yes
WEB8-006-160,WEB8-006,0.0000,yes
WEB8-006-161,WEB8-006,0.0000,yes
WEB8-006-162,WEB8-006,0.0000,yes
WEB8-006-163,WEB8-006,0.0000,yes
WEB8-006-164,WEB8-006,0.0000,yes
WEB8-006-165,WEB8-006,0.0000,yes
WEB8-006-166,WEB8-006,0.0000,yes
WEB8-006-167,WEB8-006,0.0000,yes
WEB8-006-168,WEB8-006,0.0000,yes
WEB8-006-169,WEB8-006,0.0000,yes
WEB8-006-170,WEB8-006,0.0000,yes
WEB8-006-171,WEB8-006,0.0000,yes
WEB8-006-172,WEB8-006,0.0000,yes
WEB8-006-173,WEB8-006,0.0000,yes
WEB8-006-174,WEB8-006,0.0000,yes
WEB8-006-175,WEB8-006,0.0000,yes
WEB8-006-176,WEB8-006,0.0000,yes
WEB8-006-177,WEB8-006,0.0000,yes
WEB8-006-178,WEB8-006,0.0000,yes
WEB8-006-179,WEB8-006,0.0000,yes
WEB8-006-180,WEB8-006,0.0000,yes
WEB8-006-181,WEB8-006,0.0000,yes
WEB8-006-182,WEB8-006,0.0000,yes
WEB8-006-183,WEB8-006,0.0000,yes
WEB8-006-184,WEB8-006,0.0000,yes
WEB8-006-185,WEB8-006,0.0000,yes
WEB8-006-186,WEB8-006,0.0000,yes
WEB8-006-187,WEB8-006,0.0000,yes
WEB8-006-188,WEB8-006,0.0000,yes
WEB8-006-189,WEB8-006,0.0000,yes
WEB8-006-190,WEB8-006,0.0000,yes
WEB8-006-191,WEB8-006,0.0000,yes
WEB8-006-192,WEB8-006,0.0000,yes
WEB8-006-193,WEB8-006,0.0000,yes
WEB8-006-194,WEB8-006,0.0000,yes
WEB8-006-195,WEB8-006,0.0000,yes
WEB8-006-196,WEB8-006,0.0000,yes
WEB8-006-197,WEB8-006,0.0000,yes
WEB8-006-198,WEB8-006,0.0000,yes
WEB8-006-199,WEB8-006,0.0000,yes
WEB8-006-200,WEB8-006,0.0000,yes
WEB8-006-201,WEB8-006,0.0000,yes
WEB8-006-202,WEB8-006,0.0000,yes
WEB8-006-203,WEB8-006,0.0000,yes
WEB8-006-204,WEB8-006,0.0000,yes
WEB8-006-205,WEB8-006,0.0000,yes
WEB8-006-206,WEB8-006,0.0000,yes
WEB8-006-207,WEB8-006,0.0000,yes
WEB8-006-208,WEB8-006,0.0000,yes
WEB8-006-209,WEB8-006,0.0000,yes
WEB8-006-210,WEB8-006,0.0000,yes
WEB8-006-211,WEB8-006,0.0000,yes
WEB8-006-212,WEB8-006,0.0000,yes
WEB8-006-213,WEB8-006,0.0000,yes
WEB8-006-214,WEB8-006,0.0000,yes
WEB8-006-215,WEB8-006,0.0000,yes
WEB8-006-216,WEB8-006,0.0000,yes
WEB8-006-217,WEB8-006,0.0000,yes
WEB8-006-218,WEB8-006,0.0000,yes
WEB8-006-219,WEB8-006,0.0000,yes
WEB8-006-220,WEB8-006,0.0000,yes
WEB8-006-221,WEB8-006,0.0000,yes
WEB8-006-222,WEB8-006,0.0000,yes
WEB8-006-223,WEB8-006,0.0000,yes
WEB8-006-224,WEB8-006,0.0000,yes
WEB8-006-225,WEB8-006,0.0000,yes
WEB8-006-226,WEB8-006,0.0000,yes
WEB8-006-227,WEB8-006,0.0000,yes
WEB8-006-228,WEB8-006,0.0000,yes
WEB8-006-229,WEB8-006,0.0000,yes
WEB8-006-230,WEB8-006,0.0000,yes
WEB8-006-231,WEB8-006,0.0000,yes
WEB8-006-232,WEB8-006,0.0000,yes
WEB8-006-233,WEB8-006,0.0000,yes
WEB8-006-234,WEB8-006,0.0000,yes
WEB8-006-235,WEB8-006,0.0000,yes
WEB8-006-236,WEB8-006,0.0000,yes
WEB8-006-237,WEB8-006,0.0000,yes
WEB8-006-238,WEB8-006,0.0000,yes
WEB8-006-239,WEB8-006,0.0000,yes
WEB8-006-240,WEB8-006,0.0000,yes
WEB8-006-241,WEB8-006,0.0000,yes
WEB8-006-242,WEB8-006,0.0000,yes
WEB8-006-243,WEB8-006,0.0000,yes
WEB8-006-244,WEB8-006,0.0000,yes
WEB8-006-245,WEB8-006,0.0000,yes
WEB8-006-246,WEB8-006,0.0000,yes
WEB8-006-247,WEB8-006,0.0000,yes
WEB8-006-248,WEB8-006,0.0000,yes
WEB8-006-249,WEB8-006,0.0000,yes
WEB8-006-250,WEB8-006,0.0000,yes
WEB8-006-251,WEB8-006,0.0000,yes
WEB8-006-252,WEB8-006,0.0000,yes
WEB8-006-253,WEB8-006,0.0000,yes
WEB8-006-254,WEB8-006,0.0000,yes
WEB8-006-255,WEB8-006,0.0000,yes
WEB8-006-256,WEB8-006,0.0000,yes
WEB8-006-257,WEB8-006,0.0000,yes
WEB8-006-258,WEB8-006,0.0000,yes
WEB8-006-259,WEB8-006,0.0000,yes
WEB8-006-260,WEB8-006,0.0000,yes
WEB8-006-261,WEB8-006,0.0000,yes
WEB8-006-262,WEB8-006,0.0000,yes
WEB8-006-263,WEB8-006,0.0000,yes
WEB8-006-264,WEB8-006,0.0000,yes
WEB8-006-265,WEB8-006,0.0000,yes
WEB8-006-266,WEB8-006,0.0000,yes
WEB8-006-267,WEB8-006,0.0000,yes
WEB8-006-268,WEB8-006,0.0000,yes
WEB8-006-269,WEB8-006,0.0000,yes
WEB8-006-270,WEB8-006,0.0000,yes
WEB8-006-271,WEB8-006,0.0000,yes
WEB8-006-272,WEB8-006,0.0000,yes
WEB8-006-273,WEB8-006,0.0000,yes
WEB8-006-274,WEB8-006,0.0000,yes
WEB8-006-275,WEB8-006,0.0000,yes
WEB8-007-001,WEB8-007,0.0000,yes
WEB8-007-002,WEB8-007,0.0000,yes
WEB8-007-003,WEB8-007,0.0000,yes
WEB8-007-004,WEB8-007,0.0000,yes
WEB8-007-005,WEB8-007,0.0000,yes
WEB8-007-006,WEB8-007,0.0000,yes
WEB8-007-007,WEB8-007,0.0000,yes
WEB8-007-008,WEB8-007,0.0000,yes
WEB8-007-009,WEB8-007,0.0000,yes
WEB8-007-010,WEB8-007,0.0000,yes
WEB8-007-011,WEB8-007,0.0000,yes
WEB8-007-012,WEB8-007,0.0000,yes
WEB8-007-013,WEB8-007,0.0000,yes
WEB8-007-014,WEB8-007,0.0000,yes
WEB8-007-015,WEB8-007,0.0000,yes
WEB8-007-016,WEB8-007,0.0000,yes
WEB8-007-017,WEB8-007,0.0000,yes
WEB8-007-018,WEB8-007,0.0000,yes
WEB8-007-019,WEB8-007,0.0000,yes
WEB8-007-020,WEB8-007,0.0000,yes
WEB8-007-021,WEB8-007,0.0000,yes
WEB8-007-022,WEB8-007,0.0000,yes
WEB8-007-023,WEB8-007,0.0000,yes
WEB8-007-024,WEB8-007,0.0000,yes
WEB8-007-025,WEB8-007,0.0000,yes
WEB8-007-026,WEB8-007,0.0000,yes
WEB8-007-027,WEB8-007,0.0000,yes
WEB8-007-028,WEB8-007,0.0000,yes
WEB8-007-029,WEB8-007,0.0000,yes
WEB8-007-030,WEB8-007,0.0000,yes
WEB8-007-031,WEB8-007,0.0000,yes
WEB8-007-032,WEB8-007,0.0000,yes
WEB8-007-033,WEB8-007,0.0000,yes
WEB8-007-034,WEB8-007,0.0000,yes
WEB8-007-035,WEB8-007,0.0000,yes
WEB8-007-036,WEB8-007,0.0000,yes
WEB8-007-037,WEB8-007,0.0000,yes
WEB8-007-038,WEB8-007,0.0000,yes
WEB8-007-039,WEB8-007,0.0000,yes
WEB8-007-040,WEB8-007,0.0000,yes
WEB8-007-041,WEB8-007,0.0000,yes
WEB8-007-042,WEB8-007,0.0000,yes
WEB8-007-043,WEB8-007,0.0000,yes
WEB8-007-044,WEB8-007,0.0000,yes
WEB8-007-045,WEB8-007,0.0000,yes
WEB8-007-046,WEB8-007,0.0000,yes
WEB8-007-047,WEB8-007,0.0000,yes
WEB8-007-048,WEB8-007,0.0000,yes
WEB8-007-049,WEB8-007,0.0000,yes
WEB8-007-050,WEB8-007,0.0000,yes
WEB8-007-051,WEB8-007,0.0000,yes
WEB8-007-052,WEB8-007,0.0000,yes
WEB8-007-053,WEB8-007,0.0000,yes
WEB8-007-054,WEB8-007,0.0000,yes
WEB8-007-055,WEB8-007,0.0000,yes
WEB8-007-056,WEB8-007,0.0000,yes
WEB8-007-057,WEB8-007,0.0000,yes
WEB8-007-058,WEB8-007,0.0000,yes
WEB8-007-059,WEB8-007,0.0000,yes
WEB8-007-060,WEB8-007,0.0000,yes
WEB8-007-061,WEB8-007,0.0000,yes
WEB8-007-062,WEB8-007,0.0000,yes
WEB8-007-063,WEB8-007,0.0000,yes
WEB8-007-064,WEB8-007,0.0000,yes
WEB8-007-065,WEB8-007,0.0000,yes
WEB8-007-066,WEB8-007,0.0000,yes
WEB8-007-067,WEB8-007,0.0000,yes
WEB8-007-068,WEB8-007,0.0000,yes
WEB8-007-069,WEB8-007,0.0000,yes
WEB8-007-070,WEB8-007,0.0000,yes
WEB8-007-071,WEB8-007,0.0000,yes
WEB8-007-072,WEB8-007,0.0000,yes
WEB8-007-073,WEB8-007,0.0000,yes
WEB8-007-074,WEB8-007,0.0000,yes
WEB8-007-075,WEB8-007,0.0000,yes
WEB8-007-076,WEB8-007,0.0000,yes
WEB8-007-077,WEB8-007,0.0000,yes
WEB8-007-078,WEB8-007,0.0000,yes
WEB8-007-079,WEB8-007,0.0000,yes
WEB8-007-080,WEB8-007,0.0000,yes
WEB8-007-081,WEB8-007,0.0000,yes
WEB8-007-082,WEB8-007,0.0000,yes
WEB8-007-083,WEB8-007,0.0000,yes
WEB8-007-084,WEB8-007,0.0000,yes
WEB8-007-085,WEB8-007,0.0000,yes
WEB8-007-086,WEB8-007,0.0000,yes
WEB8-007-087,WEB8-007,0.0000,yes
WEB8-007-088,WEB8-007,0.0000,yes
WEB8-007-089,WEB8-007,0.0000,yes
WEB8-007-090,WEB8-007,0.0000,yes
WEB8-007-091,WEB8-007,0.0000,yes
WEB8-007-092,WEB8-007,0.0000,yes
WEB8-007-093,WEB8-007,0.0000,yes
WEB8-007-094,WEB8-007,0.0000,yes
WEB8-007-095,WEB8-007,0.0000,yes
WEB8-007-096,WEB8-007,0.0000,yes
WEB8-007-097,WEB8-007,0.0000,yes
WEB8-007-098,WEB8-007,0.0000,yes
WEB8-007-099,WEB8-007,0.0000,yes
WEB8-007-100,WEB8-007,0.0000,yes
WEB8-007-101,WEB8-007,0.0000,yes
WEB8-007-102,WEB8-007,0.0000,yes
WEB8-007-103,WEB8-007,0.0000,yes
WEB8-007-104,WEB8-007,0.0000,yes
WEB8-007-105,WEB8-007,0.0000,yes
WEB8-007-106,WEB8-007,0.0000,yes
WEB8-007-107,WEB8-007,0.0000,yes
WEB8-007-108,WEB8-007,0.0000,yes
WEB8-007-109,WEB8-007,0.0000,yes
WEB8-007-110,WEB8-007,0.0000,yes
WEB8-007-111,WEB8-007,0.0000,yes
WEB8-007-112,WEB8-007,0.0000,yes
WEB8-007-113,WEB8-007,0.0000,yes
WEB8-007-114,WEB8-007,0.0000,yes
WEB8-007-115,WEB8-007,0.0000,yes
WEB8-007-116,WEB8-007,0.0000,yes
WEB8-007-117,WEB8-007,0.0000,yes
WEB8-007-118,WEB8-007,0.0000,yes
WEB8-007-119,WEB8-007,0.0000,yes
WEB8-007-120,WEB8-007,0.0000,yes
WEB8-007-121,WEB8-007,0.0000,yes
WEB8-007-122,WEB8-007,0.0000,yes
WEB8-007-123,WEB8-007,0.0000,yes
WEB8-007-124,WEB8-007,0.0000,yes
WEB8-007-125,WEB8-007,0.0000,yes
WEB8-007-126,WEB8-007,0.0000,yes
WEB8-007-127,WEB8-007,0.0000,yes
WEB8-007-128,WEB8-007,0.0000,yes
WEB8-007-129,WEB8-007,0.0000,yes
WEB8-007-130,WEB8-007,0.0000,yes
WEB8-007-131,WEB8-007,0.0000,yes
WEB8-007-132,WEB8-007,0.0000,yes
WEB8-007-133,WEB8-007,0.0000,yes
WEB8-007-134,WEB8-007,0.0000,yes
WEB8-007-135,WEB8-007,0.0000,yes
WEB8-007-136,WEB8-007,0.0000,yes
WEB8-007-137,WEB8-007,0.0000,yes
WEB8-007-138,WEB8-007,0.0000,yes
WEB8-007-139,WEB8-007,0.0000,yes
WEB8-007-140,WEB8-007,0.0000,yes
WEB8-007-141,WEB8-007,0.0000,yes
WEB8-007-142,WEB8-007,0.0000,yes
WEB8-007-143,WEB8-007,0.0000,yes
WEB8-007-144,WEB8-007,0.0000,yes
WEB8-007-145,WEB8-007,0.0000,yes
WEB8-007-146,WEB8-007,0.0000,yes
WEB8-007-147,WEB8-007,0.0000,yes
WEB8-007-148,WEB8-007,0.0000,yes
WEB8-007-149,WEB8-007,0.0000,yes
WEB8-007-150,WEB8-007,0.0000,yes
WEB8-007-151,WEB8-007,0.0000,yes
WEB8-007-152,WEB8-007,0.0000,yes
WEB8-007-153,WEB8-007,0.0000,yes
WEB8-007-154,WEB8-007,0.0000,yes
WEB8-007-155,WEB8-007,0.0000,yes
WEB8-007-156,WEB8-007,0.0000,yes
WEB8-007-157,WEB8-007,0.0000,yes
WEB8-007-158,WEB8-007,0.0000,yes
WEB8-007-159,WEB8-007,0.0000,yes
WEB8-007-160,WEB8-007,0.0000,yes
WEB8-007-161,WEB8-007,0.0000,yes
WEB8-007-162,WEB8-007,0.0000,yes
WEB8-007-163,WEB8-007,0.0000,yes
WEB8-007-164,WEB8-007,0.0000,yes
WEB8-007-165,WEB8-007,0.0000,yes
WEB8-007-166,WEB8-007,0.0000,yes
WEB8-007-167,WEB8-007,0.0000,yes
WEB8-007-168,WEB8-007,0.0000,yes
WEB8-007-169,WEB8-007,0.0000,yes
WEB8-007-170,WEB8-007,0.0000,yes
WEB8-007-171,WEB8-007,0.0000,yes
WEB8-007-172,WEB8-007,0.0000,yes
WEB8-007-173,WEB8-007,0.0000,yes
WEB8-007-174,WEB8-007,0.0000,yes
WEB8-007-175,WEB8-007,0.0000,yes
WEB8-007-176,WEB8-007,0.0000,yes
WEB8-007-177,WEB8-007,0.0000,yes
WEB8-007-178,WEB8-007,0.0000,yes
WEB8-007-179,WEB8-007,0.0000,yes
WEB8-007-180,WEB8-007,0.0000,yes
WEB8-007-181,WEB8-007,0.0000,yes
WEB8-007-182,WEB8-007,0.0000,yes
WEB8-007-183,WEB8-007,0.0000,yes
WEB8-007-184,WEB8-007,0.0000,yes
WEB8-007-185,WEB8-007,0.0000,yes
WEB8-007-186,WEB8-007,0.0000,yes
WEB8-007-187,WEB8-007,0.0000,yes
WEB8-007-188,WEB8-007,0.0000,yes
WEB8-007-189,WEB8-007,0.0000,yes
WEB8-007-190,WEB8-007,0.0000,yes
WEB8-007-191,WEB8-007,0.0000,yes
WEB8-007-192,WEB8-007,0.0000,yes
WEB8-007-193,WEB8-007,0.0000,yes
WEB8-007-194,WEB8-007,0.0000,yes
WEB8-007-195,WEB8-007,0.0000,yes
WEB8-007-196,WEB8-007,0.0000,yes
WEB8-007-197,WEB8-007,0.0000,yes
WEB8-007-198,WEB8-007,0.0000,yes
WEB8-007-199,WEB8-007,0.0000,yes
WEB8-007-200,WEB8-007,0.0000,yes
WEB8-007-201,WEB8-007,0.0000,yes
WEB8-007-202,WEB8-007,0.0000,yes
WEB8-007-203,WEB8-007,0.0000,yes
WEB8-007-204,WEB8-007,0.0000,yes
WEB8-007-205,WEB8-007,0.0000,yes
WEB8-007-206,WEB8-007,0.0000,yes
WEB8-007-207,WEB8-007,0.0000,yes
WEB8-007-208,WEB8-007,0.0000,yes
WEB8-007-209,WEB8-007,0.0000,yes
WEB8-007-210,WEB8-007,0.0000,yes
WEB8-007-211,WEB8-007,0.0000,yes
WEB8-007-212,WEB8-007,0.0000,yes
WEB8-007-213,WEB8-007,0.0000,yes
WEB8-007-214,WEB8-007,0.0000,yes
WEB8-007-215,WEB8-007,0.0000,yes
WEB8-007-216,WEB8-007,0.0000,yes
WEB8-007-217,WEB8-007,0.0000,yes
WEB8-007-218,WEB8-007,0.0000,yes
WEB8-007-219,WEB8-007,0.0000,yes
WEB8-007-220,WEB8-007,0.0000,yes
WEB8-007-221,WEB8-007,0.0000,yes
WEB8-007-222,WEB8-007,0.0000,yes
WEB8-007-223,WEB8-007,0.0000,yes
WEB8-007-224,WEB8-007,0.0000,yes
WEB8-007-225,WEB8-007,0.0000,yes
WEB8-007-226,WEB8-007,0.0000,yes
WEB8-007-227,WEB8-007,0.0000,yes
WEB8-007-228,WEB8-007,0.0000,yes
WEB8-007-229,WEB8-007,0.0000,yes
WEB8-007-230,WEB8-007,0.0000,yes
WEB8-007-231,WEB8-007,0.0000,yes
WEB8-007-232,WEB8-007,0.0000,yes
WEB8-007-233,WEB8-007,0.0000,yes
WEB8-007-234,WEB8-007,0.0000,yes
WEB8-007-235,WEB8-007,0.0000,yes
WEB8-007-236,WEB8-007,0.0000,yes
WEB8-007-237,WEB8-007,0.0000,yes
WEB8-007-238,WEB8-007,0.0000,yes
WEB8-007-239,WEB8-007,0.0000,yes
WEB8-007-240,WEB8-007,0.0000,yes
WEB8-007-241,WEB8-007,0.0000,yes
WEB8-007-242,WEB8-007,0.0000,yes
WEB8-007-243,WEB8-007,0.0000,yes
WEB8-007-244,WEB8-007,0.0000,yes
WEB8-007-245,WEB8-007,0.0000,yes
WEB8-007-246,WEB8-007,0.0000,yes
WEB8-007-247,WEB8-007,0.0000,yes
WEB8-007-248,WEB8-007,0.0000,yes
WEB8-007-249,WEB8-007,0.0000,yes
WEB8-007-250,WEB8-007,0.0000,yes
WEB8-007-251,WEB8-007,0.0000,yes
WEB8-007-252,WEB8-007,0.0000,yes
WEB8-007-253,WEB8-007,0.0000,yes
WEB8-007-254,WEB8-007,0.0000,yes
WEB8-007-255,WEB8-007,0.0000,yes
WEB8-007-256,WEB8-007,0.0000,yes
WEB8-007-257,WEB8-007,0.0000,yes
WEB8-007-258,WEB8-007,0.0000,yes
WEB8-007-259,WEB8-007,0.0000,yes
WEB8-007-260,WEB8-007,0.0000,yes
WEB8-007-261,WEB8-007,0.0000,yes
WEB8-007-262,WEB8-007,0.0000,yes
WEB8-007-263,WEB8-007,0.0000,yes
WEB8-007-264,WEB8-007,0.0000,yes
WEB8-007-265,WEB8-007,0.0000,yes
WEB8-007-266,WEB8-007,0.0000,yes
WEB8-007-267,WEB8-007,0.0000,yes
WEB8-007-268,WEB8-007,0.0000,yes
WEB8-007-269,WEB8-007,0.0000,yes
WEB8-007-270,WEB8-007,0.0000,yes
WEB8-007-271,WEB8-007,0.0000,yes
WEB8-007-272,WEB8-007,0.0000,yes
WEB8-007-273,WEB8-007,0.0000,yes
WEB8-007-274,WEB8-007,0.0000,yes
WEB8-008-001,WEB8-008,0.0000,yes
WEB8-008-002,WEB8-008,0.0000,yes
WEB8-008-003,WEB8-008,0.0000,yes
WEB8-008-004,WEB8-008,0.0000,yes
WEB8-008-005,WEB8-008,0.0000,yes
WEB8-008-006,WEB8-008,0.0000,yes
WEB8-008-007,WEB8-008,0.0000,yes
WEB8-008-008,WEB8-008,0.0000,yes
WEB8-008-009,WEB8-008,0.0000,yes
WEB8-008-010,WEB8-008,0.0000,yes
WEB8-008-011,WEB8-008,0.0000,yes
WEB8-008-012,WEB8-008,0.0000,yes
